Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2010-07-30,Original EFI is a manufacturer of gasoline engine automobile fuel injectors and motorcycle fuel injectors.,Original EFI,https://www.crunchbase.com/organization/original-efi,"Automotive, Industrial, Manufacturing","Liuzhou, Guangxi, China, Asia",Angel Round - Original EFI,https://www.crunchbase.com/funding_round/original-efi-angel--84184da2,1,Fortune Link,Seed,,Angel,2,3000000,CNY,442771,,,,13000000,CNY,1959126,Yes,,http://www.injector.com.cn/,,Early Stage Venture,,"614,582"
2010-01-01,UnionPay International (UPI) is a subsidiary of China UnionPay focused on the growth and support of UnionPay’s global business.,UnionPay International,https://www.crunchbase.com/organization/unionpay-international,"Banking, Credit Cards, Finance, Financial Services, FinTech, Payments","Shanghai, Shanghai, China, Asia",Venture Round - UnionPay International,https://www.crunchbase.com/funding_round/unionpay-international-series-unknown--e50d9398,1,Huyu Equity Investment Fund,,,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.unionpayintl.com/en,$100M to $500M,,,"598,219"
2010-08-01,Halation Photonics is a global leading company in development and commercialization of Multi-Stable Liquid Crystal (MSLC) technologies.,Halation Photonics,https://www.crunchbase.com/organization/halation-photonics,"Consumer Electronics, Developer Platform, Electronics, Industrial, Product Design","Suzhou, Jiangsu, China, Asia",Angel Round - Halation Photonics,https://www.crunchbase.com/funding_round/halation-photonics-angel--a10717f2,1,Z&H Investment,Seed,,Angel,3,,,,,,,,,,Yes,,http://www.halation.com/,,Early Stage Venture,,"600,969"
2009-11-01,Quwan.com is a website focused on innovative products catering to lifestyles of people.,Quwan.com,https://www.crunchbase.com/organization/quwan-com,"E-Commerce, Innovation Management, Retail","Beijing, Beijing, China, Asia",Series A - Quwan.com,https://www.crunchbase.com/funding_round/quwan-com-series-a--1b517f6e,1,Matrix Partners China,Early Stage Venture,,Series A,2,2000000,USD,2000000,,,,10000000,USD,10000000,Yes,,http://Quwan.com,,Early Stage Venture,,"632,149"
2010-01-08,Syno Data is a hi-tech company based on IC design and algorithm research.,Syno Data,https://www.crunchbase.com/organization/syno-data,"Artificial Intelligence (AI), Information Technology, Security","Hangzhou, Zhejiang, China, Asia",Series B - Syno Data,https://www.crunchbase.com/funding_round/syno-data-series-b--22647852,1,Hangzhou Financial Investment,Early Stage Venture,,Series B,6,20000000,CNY,2929093,,,,163000000,CNY,25548170,Yes,,http://www.synochip.com,,Seed,,"601,285"
2010-12-02,East Century provides information services for the water conservancy industry.,East Century,https://www.crunchbase.com/organization/east-century,"Information Services, Information Technology, Water","Guiyang, Guizhou, China, Asia",Angel Round - East Century,https://www.crunchbase.com/funding_round/east-century-angel--050986c0,1,Guizhou Kefengtou,Seed,,Angel,3,3000000,CNY,450325,,,,58400000,CNY,8771481,Yes,,http://www.dfsjsoft.com,,IPO,,"616,579"
2010-04-01,BLOVES is focused on providing customized wedding rings based on the love story of the customers.,BLOVES,https://www.crunchbase.com/organization/bloves,Jewelry,"Shenzhen, Guangdong, China, Asia",Angel Round - BLOVES,https://www.crunchbase.com/funding_round/bloves-angel--e558203f,1,Tiantu Capital,Seed,,Angel,3,30000000,CNY,4394307,,,,49667426,USD,49667426,Yes,,http://www.bloves.com/,$1M to $10M,Late Stage Venture,,"616,689"
2009-06-01,VIPStore is a Chienese high-end internet marketing platform of world famous brands.,VIPstore.com,https://www.crunchbase.com/organization/vipstore-com,"E-Commerce, Internet, Marketing","Beijing, Beijing, China, Asia",Angel Round - VIPstore.com,https://www.crunchbase.com/funding_round/vipstore-com-angel--0c53220f,1,Taishan Invest AG,Seed,,Angel,6,500000,CNY,73235,,,,46073235,USD,46073235,Yes,,http://www.vipstore.com,,,,"632,502"
2010-08-01,Ihush is an online sales platform offering special sale items from international fashion brands.,ihush.com,https://www.crunchbase.com/organization/ihush-com,"E-Commerce, Fashion, Internet","Shanghai, Shanghai, China, Asia",Series A - ihush.com,https://www.crunchbase.com/funding_round/ihush-com-series-a--ec6b02fb,1,Matrix Partners China,Early Stage Venture,,Series A,2,,,,,,,43000000,USD,43000000,Yes,,http://ihush.com,$10M to $50M,Early Stage Venture,,"598,440"
2010-01-12,Jiumaojiu is Chinese restaurant chain operation as its core.,Jiumaojiu,https://www.crunchbase.com/organization/jiumaojiu,"Food and Beverage, Food Delivery, Food Processing, Snack Food","Guangzhou, Guangdong, China, Asia",Series A - Jiumaojiu,https://www.crunchbase.com/funding_round/jiumaojiu-series-a--77d278f9,1,IDG Capital,Early Stage Venture,,Series A,2,,,,,,,55000000,USD,55000000,Yes,,http://www.jiumaojiu.com/,$500M to $1B,IPO,,"620,985"
2010-08-30,Joylife is a women's fashion and beauty brand.,Joylife,https://www.crunchbase.com/organization/joylife,"Beauty, Fashion, Women's","Guangzhou, Guangdong, China, Asia",Angel Round - Joylife,https://www.crunchbase.com/funding_round/joylife-angel--d97af2c2,1,Guangzhou Chenxun Enterprise Management Consulting,Seed,,Angel,2,3000000,CNY,440995,,,,13000000,CNY,2060066,Yes,,http://www.jooylife.com,,Early Stage Venture,,"598,561"
2009-11-01,Socogame is a company focused on the development and distribution of mobile games.,Socogame,https://www.crunchbase.com/organization/socogame,"Gaming, Mobile Apps, Video","Shanghai, Shanghai, China, Asia",Angel Round - Socogame,https://www.crunchbase.com/funding_round/socogame-angel--4e7fc03e,1,Green Pine Capital Partners,Seed,,Angel,3,20000000,CNY,2928579,,,,50000000,CNY,7457792,Yes,,http://www.socogame.com,$1M to $10M,Early Stage Venture,,"623,662"
2010-03-01,Linloong is a software development company for financial data analysis.,Linloong,https://www.crunchbase.com/organization/linloong,"Consulting, Security, Software","Shenyang, Liaoning, China, Asia",Angel Round - Linloong,https://www.crunchbase.com/funding_round/linloong-angel--dc41ee33,1,GoldenSand Capital,Seed,,Angel,3,3000000,CNY,439431,,,,84000200,CNY,13248976,Yes,,http://www.win-stock.com.cn,,IPO,,"633,495"
2009-05-01,Bangyan is engaged in the field of information and communication.,Bangyan,https://www.crunchbase.com/organization/bangyan,"Information Services, Service Industry, Telecommunications","Nanshanqu, Guangdong, China, Asia",Venture Round - Bangyan,https://www.crunchbase.com/funding_round/bangyan-series-unknown--31374d3e,1,Jingpai,,,Venture - Series Unknown,2,50000000,CNY,7330847,,,,53000000,CNY,7816572,Yes,,http://www.bangyan.com.cn,,IPO,,"633,987"
2010-06-12,Micamika is a food and beverage company that manufactures cake and provide delivery service.,Micamika,https://www.crunchbase.com/organization/micamika,"Consumer, Food and Beverage, Food Delivery, Manufacturing","Haidian, Beijing, China, Asia",Angel Round - Micamika,https://www.crunchbase.com/funding_round/micamika-angel--112daf35,1,Jinri Touzi,Seed,,Angel,5,3000000,CNY,438989,,,,53000000,CNY,7908038,Yes,,http://www.micamika.com,,Late Stage Venture,,"634,202"
2009-06-30,Yushiyuan is a seller and manufacturer of snack foods.,Yushiyuan,https://www.crunchbase.com/organization/yushiyuan,"Manufacturing, Sales, Snack Food","Huairou, Beijing, China, Asia",Series A - Yushiyuan,https://www.crunchbase.com/funding_round/yushiyuan-series-a--6c177309,1,Jiaming Investment,Early Stage Venture,,Series A,4,2000000,USD,2000000,,,,10560212,USD,10560212,Yes,,http://www.yushiyuan.com/,,IPO,,"625,234"
2010-09-25,"Longer Mileage provides commercial vehicle networking, smart logistics, and intelligent transportation application system products.",Longer Mileage,https://www.crunchbase.com/organization/longer-mileage,"Commercial, Logistics, Transportation","Wuxi Shi, Jiangsu, China, Asia",Angel Round - Longer Mileage,https://www.crunchbase.com/funding_round/longer-mileage-angel--16a81ac0,1,Shenzhen Zhengde Jituan,Seed,,Angel,3,3000000,CNY,447430,,,,33000000,CNY,5220380,Yes,,http://www.yuan-mai.com/,,Early Stage Venture,,"625,323"
2010-06-09,HAILONG GROUP is a machinery manufacturing enterprise.,HAILONG GROUP,https://www.crunchbase.com/organization/hailong-group,"Machinery Manufacturing, Manufacturing, Sales","Qingdao Shi, Shandong, China, Asia",Angel Round - HAILONG GROUP,https://www.crunchbase.com/funding_round/hailong-group-angel--223a69fc,1,Qingdao Jihe Touzi Guanli Zhongxin,Seed,,Angel,3,3000000,CNY,439290,,,,32600000,CNY,5215890,Yes,,http://www.qdhailong.com/,,Early Stage Venture,,"601,397"
2010-01-01,"Weidian Group offers tools and capabilities that allow users to create online stores, sell products, and manage orders.",Weidian Group,https://www.crunchbase.com/organization/koudai,"E-Commerce, Fashion, Mobile, Shopping","Beijing, Beijing, China, Asia",Seed Round - Weidian Group,https://www.crunchbase.com/funding_round/koudai-seed--462c1aa2,1,Jun Lei,Seed,,Seed,6,,,,,,,368000000,USD,368000000,Yes,,https://m.weidian.com,$10M to $50M,Late Stage Venture,,"634,746"
2010-03-29,"Funde Sino Life is an insurance company that provides annuity insurance, accident insurance, and health insurance for society.",Funde Sino Life,https://www.crunchbase.com/organization/funde-sino-life,"Financial Services, Life Insurance, Professional Services","Futian, Guangdong, China, Asia",Series A - Funde Sino Life,https://www.crunchbase.com/funding_round/funde-sino-life-series-a--881baf28,1,Dalian Shide Group,Early Stage Venture,,Series A,5,10000000,CNY,1464899,,,,113000000,CNY,17830790,Yes,,http://www.sino-life.com/,,Late Stage Venture,,"615,459"
2010-09-16,Hengda Gufen is a shoe and apparel manufacturing and seller company.,Hengda Gufen,https://www.crunchbase.com/organization/hengda-gufen,"Apparel, Manufacturing, Sales, Shoes","Qingdao Shi, Shandong, China, Asia",Venture Round - Hengda Gufen,https://www.crunchbase.com/funding_round/hengda-gufen-series-unknown--21181d4e,1,Starry Fir Venture Capital,,,Venture - Series Unknown,4,50000000,CNY,7434315,,,,250830000,CNY,37992916,Yes,,http://www.hengda-group.com,,IPO,,"615,529"
2009-03-01,EcoG is an specialized in fine gardening services.,EcoG,https://www.crunchbase.com/organization/ecog-a388,"Construction, Home and Garden, Landscaping","Minhang, Shanghai, China, Asia",Angel Round - EcoG,https://www.crunchbase.com/funding_round/ecog-a388-angel--4d37bab6,1,Smallville Capital,Seed,,Angel,3,3000000,CNY,438693,,,,33000000,CNY,5011453,Yes,,http://www.ecog.com.cn,,Early Stage Venture,,"626,266"
2010-11-17,JUXIAN.COM is an online recruiting and human resources company.,JUXIAN.COM,https://www.crunchbase.com/organization/juxian-com,"Employment, Human Resources, Recruiting","Beijing, Beijing, China, Asia",Angel Round - JUXIAN.COM,https://www.crunchbase.com/funding_round/juxian-com-angel--0d11430b,1,Litian Tangren Real Estate Development,Seed,,Angel,5,3000000,CNY,451602,,,,113000100,CNY,17919546,Yes,,http://www.juxian.com,,IPO,,"601,933"
2009-05-21,Zhishi Xingqiu is a content creation community.,Zhishi Xingqiu,https://www.crunchbase.com/organization/zhishi-xingqiu,"Communities, Content, Content Creators","Shenzhen, Guangdong, China, Asia",Angel Round - Zhishi Xingqiu,https://www.crunchbase.com/funding_round/zhishi-xingqiu-angel--ee9ea4ee,1,Venustech,Seed,,Angel,2,3000000,CNY,439532,,,,23000000,CNY,3589258,Yes,,https://www.zsxq.com/,,Early Stage Venture,,"616,152"
2009-04-13,GNWAY is a broadband and mobile network service provider company.,GNWAY,https://www.crunchbase.com/organization/gnway,"Internet, Mobile, Network Hardware","Fengtai, Beijing, China, Asia",Angel Round - GNWAY,https://www.crunchbase.com/funding_round/gnway-angel--87e6a2c3,1,IDG Capital,Seed,,Angel,2,,,,,,,10000000,CNY,1610056,Yes,,https://www.gnway.com/,,Early Stage Venture,,"602,230"
2010-01-01,Beiang Technology is a high-tech enterprise focused on the development of innovative air filtration technology.,Beiang Technology,https://www.crunchbase.com/organization/beiang-technology,"Enterprise, Industrial Engineering, Manufacturing, Mechanical Engineering","Suzhou, Jiangsu, China, Asia",Series A - Beiang Technology,https://www.crunchbase.com/funding_round/beiang-technology-series-a--7ce7a4cc,1,Oriza Holdings,Early Stage Venture,,Series A,2,,,,,,,,,,Yes,,http://www.beiangtech.com,,Early Stage Venture,,"617,034"
2010-03-01,"Xianguo.com is an online RSS reader developed to cater newspaper, magazine, and press-related industries.",Xianguo,https://www.crunchbase.com/organization/xianguo,"Android, Mobile, News, Social Media","Beijing, Beijing, China, Asia",Angel Round - Xianguo,https://www.crunchbase.com/funding_round/xianguo-angel--a64fada6,1,Shanda Capital,Seed,,Angel,2,2000000,USD,2000000,,,,10000000,USD,10000000,Yes,,http://xianguo.com,$1M to $10M,Early Stage Venture,,"617,435"
2010-02-10,Elex Technology is a mobile game developing company.,Elex Technology,https://www.crunchbase.com/organization/elex-technology-da48,"Gaming, Leisure, Mobile Apps","Beijing, Beijing, China, Asia",Angel Round - Elex Technology,https://www.crunchbase.com/funding_round/elex-technology-da48-angel--fe45e5be,1,Tencent,Seed,,Angel,3,19800000,CNY,2899003,,,,90670000,CNY,14009140,Yes,,http://www.elex-tech.com,,M&A,,"602,920"
2010-12-01,Chinac.com is a Chinese domestic cloud computing infrastructure operator that provides IT solutions and outsourcing services.,Chinac.com,https://www.crunchbase.com/organization/chinac-com,"Cloud Computing, Cloud Data Services, Consulting, Enterprise, Enterprise Software, SaaS, Software, Web Design","Wuxi, Anhui, China, Asia",Series A - Chinac.com,https://www.crunchbase.com/funding_round/chinac-com-series-a--8fb54c29,1,Yongjin Group,Early Stage Venture,,Series A,6,,,,,,,378617691,USD,378617691,Yes,,http://www.chinac.com/,$50M to $100M,Late Stage Venture,,"627,115"
2010-03-01,Lianzhong Medical is a medical cloud computing company with medical imaging.,Lianzhong Medical,https://www.crunchbase.com/organization/lianzhong-medical,Computer,"Hangzhou, Zhejiang, China, Asia",Series A - Lianzhong Medical,https://www.crunchbase.com/funding_round/lianzhong-medical-series-a--f8868114,1,ZSVC,Early Stage Venture,,Series A,2,,,,,,,,,,Yes,,http://www.lzimc.com/,,Early Stage Venture,,"603,166"
2010-12-27,Dazhong Shuju is a bookstore chain operator company.,Dazhong Shuju,https://www.crunchbase.com/organization/dazhong-shuju,"Consumer Goods, Publishing, Retail","Nanjing, Jiangsu, China, Asia",Series A - Dazhong Shuju,https://www.crunchbase.com/funding_round/dazhong-shuju-series-a--5f937a19,1,Anhui Xinhua Media,Early Stage Venture,,Series A,4,10000000,CNY,1508161,,,,63000000,CNY,9715655,Yes,,http://www.dazo.com.cn/,$1M to $10M,Late Stage Venture,,"627,771"
2009-08-01,Scinor Water Technology is engaged in the research and development of waste water treatment and recycling technologies.,Beijing Scinor Water Technology,https://www.crunchbase.com/organization/beijing-scinor-water-technology,"Recycling, Renewable Energy, Water","Beijing, Beijing, China, Asia",Series A - Beijing Scinor Water Technology,https://www.crunchbase.com/funding_round/beijing-scinor-water-technology-series-a--7131f78a,1,Beijing Yonghui Ruijin Venture Capital,Early Stage Venture,,Series A,2,1000000,CNY,146379,,,,13146379,USD,13146379,Yes,,http://www.scinorwater.com,,Early Stage Venture,,"635,855"
2010-07-17,"Rujia Wangluo develops application software for digital tv DVB networks, telecommunication networks, and mobile internet networks.",Rujia Wangluo,https://www.crunchbase.com/organization/rujia-wangluo,"Apps, Software, Telecommunications, TV","Guangzhou, Guangdong, China, Asia",Angel Round - Rujia Wangluo,https://www.crunchbase.com/funding_round/rujia-wangluo-angel--19cb7618,1,Shibo Digital Tv Technology,Seed,,Angel,3,3000000,CNY,442641,,,,33000000,CNY,4995475,Yes,,https://www.rojao.cn/,,Early Stage Venture,,"602,575"
2010-09-01,Camera360 is a mobile phone camera application.,Camera360,https://www.crunchbase.com/organization/camera360,"Apps, Photography","Chengdu, Sichuan, China, Asia",Seed Round - Camera360,https://www.crunchbase.com/funding_round/camera360-seed--0847f1c6,1,Matrix Partners China,Seed,,Seed,4,,,,,,,28000000,USD,28000000,Yes,,http://www.camera360.com/,$1M to $10M,Early Stage Venture,,"627,855"
2009-06-25,Souhait is an online marketplace for children's apparel.,Souhait,https://www.crunchbase.com/organization/souhait,"Apparel, E-Commerce, Fashion, Textiles","Shijingshan, Beijing, China, Asia",Angel Round - Souhait,https://www.crunchbase.com/funding_round/souhait-angel--fd160d33,1,Beijing Ruihui Commerce and Trade,Seed,,Angel,2,3000000,CNY,438934,,,,13000000,CNY,2016655,Yes,,http://www.shuihaier.com/,,IPO,,"627,990"
2010-01-01,273 Ershou Che Jiaoyiwang is a used car O2O trading platform in China.,273 Ershou Che Jiaoyiwang,https://www.crunchbase.com/organization/273-ershou-che-jiaoyiwang,"Automotive, Retail","Foochow, Fujian, China, Asia",Series A - 273 Ershou Che Jiaoyiwang,https://www.crunchbase.com/funding_round/273-ershou-che-jiaoyiwang-series-a--439e581c,1,5Y Capital,Early Stage Venture,,Series A,3,500000,USD,500000,,,,57162582,USD,57162582,Yes,,http://www.273.cn/,,,,"604,124"
