Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-08-14,Piston Intelligence is a decision-making service for the automotive industry.,Piston Intelligence,https://www.crunchbase.com/organization/piston-intelligence,"Automotive, Cloud Computing, Information Technology, Software","Guangzhou, Guangdong, China, Asia",Angel Round - Piston Intelligence,https://www.crunchbase.com/funding_round/piston-intelligence-angel--df81a1e9,2,"Green Pine Capital Partners, Shenzhen Lanshi Venture Capital",Seed,,Angel,2,10000000,CNY,1499385,,,,20000000,CNY,2935506,Yes,,http://www.pistonint.com/,,Early Stage Venture,,"578,546"
2017-07-01,"Xiaoan Keji specializes in the software and hardware R & D, production and sales system.",Xiaoan Keji,https://www.crunchbase.com/organization/xiaoan-keji,"Automotive, Car Sharing, Electric Vehicle, Hardware, Rental, Sales, Software, Travel","Wuhan, Hubei, China, Asia",Angel Round - Xiaoan Keji,https://www.crunchbase.com/funding_round/xiaoan-keji-angel--0664eb2e,2,"Pinssible, Wuyou Weng",Seed,,Angel,4,3000000,CNY,442638,,,,63000000,CNY,9472095,Yes,,http://www.xiaoantech.com,,Late Stage Venture,,"578,999"
2017-07-24,Winicssec is an industrial control system security products and service provider based in Beijing.,Winicssec,https://www.crunchbase.com/organization/winicssec,"Industrial, Security","Beijing, Beijing, China, Asia",Series B - Winicssec,https://www.crunchbase.com/funding_round/winicssec-series-b--3f3b70d0,2,"Cybernaut Venture Capital, Zhuiyuan Venture Capital",Early Stage Venture,,Series B,6,,,,,,,310000000,CNY,47668707,Yes,,http://www.winicssec.com/,,,,"579,943"
2017-08-09,Smarch is an engineering design transaction service platform.,Smarch,https://www.crunchbase.com/organization/smarch,"Architecture, Construction, Real Estate","Haidian, Beijing, China, Asia",Angel Round - Smarch,https://www.crunchbase.com/funding_round/smarch-angel--db6ea827,1,Zhulongwang,Seed,,Angel,1,3000000,CNY,449657,,,,3000000,CNY,449657,Yes,,http://www.smarch.com/,,Seed,,"564,185"
2017-07-05,zhihuiqd.com is a tax-enterprise data intelligence interoperability service provider.,zhihuiqd.com,https://www.crunchbase.com/organization/zhihuiqd-com,"Information Technology, Mobile Apps, Software","Shinan, Guangdong, China, Asia",Angel Round - zhihuiqd.com,https://www.crunchbase.com/funding_round/zhihuiqd-com-angel--d2f82640,1,Milestone Capital,Seed,,Angel,1,3000000,CNY,441100,,,,3000000,CNY,441100,Yes,,http://zhihuiqd.com,,Seed,,"564,368"
2017-08-14,Great China Finance Leasing is an automobile financial leasing company.,Great China Finance Leasing,https://www.crunchbase.com/organization/great-china-finance-leasing,"Automotive, Finance, Financial Services","Changning, Shanghai, China, Asia",Angel Round - Great China Finance Leasing,https://www.crunchbase.com/funding_round/great-china-finance-leasing-angel--f7f09a23,1,Fosun Financial,Seed,,Angel,1,3000000,CNY,449816,,,,3000000,CNY,449816,Yes,,https://cf-finance.com/,,Seed,,"564,572"
2017-08-03,Qijiu Manor is a health wine producer company.,Qijiu Manor,https://www.crunchbase.com/organization/qijiu-manor,"B2C, Wine And Spirits, Winery","Xining, Qinghai, China, Asia",Angel Round - Qijiu Manor,https://www.crunchbase.com/funding_round/qijiu-manor-angel--d208d319,1,Quanwang Investment Management,Seed,,Angel,1,3000000,CNY,446598,,,,3000000,CNY,446598,Yes,,http://www.qijiuzy.com,,Seed,,"564,766"
2017-07-06,Spiritual Wealth Club is a reading community that promotes reading through mobile apps videos and audio book summaries.,Spiritual Wealth Club,https://www.crunchbase.com/organization/spiritual-wealth-club,"Communities, Internet, Reading Apps","Changning, Shanghai, China, Asia",Series A - Spiritual Wealth Club,https://www.crunchbase.com/funding_round/spiritual-wealth-club-series-a--50d79254,2,"Shiniandeng Touzi, Unicom Venture Capital",Early Stage Venture,,Series A,4,20000000,CNY,2940937,,,,63000000,CNY,9692855,Yes,,http://www.dushu.io/,,Early Stage Venture,,"564,793"
2017-08-07,iFreecomm develops videoconferencing software for multimedia communications.,iFreecomm,https://www.crunchbase.com/organization/ifreecomm,"Information Technology, Software, Video Conferencing","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - iFreecomm,https://www.crunchbase.com/funding_round/ifreecomm-post-ipo-equity--4f514ad3,2,"Shenzhen Liyong Touzi Guanli Youxian Gongshi, Yunsheng Touzi",,,Post-IPO Equity,7,22260000,CNY,3311884,,,,161760000,CNY,25157921,Yes,,http://www.ifreecomm.com/,,IPO,,"570,771"
2017-09-06,DEER BIKE is an emerging pileless shared motorcycle service provider.,DEER BIKE,https://www.crunchbase.com/organization/deer-bike,"Apps, Ride Sharing, Service Industry","Beijing, Beijing, China, Asia",Angel Round - DEER BIKE,https://www.crunchbase.com/funding_round/deer-bike-angel--c27bde57,2,"Baojia.com, Deyang Lianzhong Touzi",Seed,,Angel,3,3000000,CNY,460050,,,,33000000,CNY,5119445,Yes,,https://www.deerbike.cn/,,Early Stage Venture,,"570,793"
2017-08-21,Skytech is an internet marketing service provider.,Skytech,https://www.crunchbase.com/organization/skytech,"Advertising, Brand Marketing, Marketing, Social Media Marketing","Putuo, Shanghai, China, Asia",Angel Round - Skytech,https://www.crunchbase.com/funding_round/skytech-angel--c6c2f421,1,Richen Capital,Seed,,Angel,1,3000000,CNY,450042,,,,3000000,CNY,450042,Yes,,https://www.skytech.cn/,,Seed,,"572,188"
2017-06-30,"CHANGJIANG CULTURE provides TV series production, advertising, and consultancy services.",CHANGJIANG CULTURE,https://www.crunchbase.com/organization/changjiang-culture,"Advertising, Consulting, TV Production","Xihongmen, Beijing, China, Asia",Post-IPO Equity - CHANGJIANG CULTURE,https://www.crunchbase.com/funding_round/changjiang-culture-post-ipo-equity--c95b5ece,2,"CMB International Capital Corporation, Gangzhonglu Touzi",,,Post-IPO Equity,5,400000000,CNY,59020989,,,,814570000,CNY,122824378,Yes,,http://www.cmcj.com.cn/,$1B to $10B,IPO,,"572,872"
2017-09-04,Lianlian is an e-commerce SAAS platform focused on offline scene traffic operations.,Lianlian,https://www.crunchbase.com/organization/lianlian,"E-Commerce, SaaS, Social Network","Yuhang, Zhejiang, China, Asia",Series A - Lianlian,https://www.crunchbase.com/funding_round/lianlian-series-a--96057874,2,"Beihang Investment, SAMTAK",Early Stage Venture,,Series A,5,10000000,CNY,1531371,,,,13000000,CNY,1994333,Yes,,http://www.dface.cn/,,Early Stage Venture,,"573,528"
2017-08-25,SIA School of International Art offers art and design applications and portfolios.,SIA International Art Education,https://www.crunchbase.com/organization/sia-07ef,"Art, Education, Performing Arts, Training","Beijing, Beijing, China, Asia",Series A - SIA International Art Education,https://www.crunchbase.com/funding_round/sia-07ef-series-a--1360b1f2,2,"Blue Lake Capital, Zero2IPO",Early Stage Venture,,Series A,3,40000000,CNY,6017028,,,,19340727,USD,19340727,Yes,,http://www.siaedu.net,$10M to $50M,Early Stage Venture,,"573,594"
2017-08-07,Healthcare services provider based in China.,Gu Sheng Tang,https://www.crunchbase.com/organization/gu-sheng-tang,"Alternative Medicine, Health Care, Medical, Personal Health, Wellness","Guangzhou, Guangdong, China, Asia",Debt Financing - Gu Sheng Tang,https://www.crunchbase.com/funding_round/gu-sheng-tang-debt-financing--872a7a23,2,"Capital Risk Investment Fund, China Merchants Bank",,,Debt Financing,4,500000000,CNY,74390924,,,,1010000000,CNY,150269667,No,,https://www.gstzy.cn/,$100M to $500M,Late Stage Venture,,"573,823"
2017-08-30,AUTHINE offers low-code products that meet the digital upgrade needs of various enterprise sizes while also promoting business development.,AUTHINE,https://www.crunchbase.com/organization/authine,"Digital Marketing, Information Services, Information Technology, Software","Shenzhen, Guangdong, China, Asia",Series A - AUTHINE,https://www.crunchbase.com/funding_round/authine-series-a--c3b456a6,2,"Shenzhenshi Jiafa Venture Capital, Xinyushi Daqi Chuangye Touzi",Early Stage Venture,,Series A,4,40000000,CNY,6064670,,,,290000000,CNY,44608595,Yes,,https://www.authine.com,,Late Stage Venture,,"573,830"
2017-07-06,Elvish Bear is a vegetable and fruit snack food provider company.,Elvish Bear,https://www.crunchbase.com/organization/elvish-bear,"Consumer Goods, Food and Beverage, Food Processing","Nanning, Guangxi, China, Asia",Angel Round - Elvish Bear,https://www.crunchbase.com/funding_round/elvish-bear-angel--79bf93db,2,"Boruide Investment Equity Investment Enterprise, Midas Capital",Seed,,Angel,2,3000000,CNY,441141,,,,13000000,CNY,1954293,Yes,,http://www.2xhz.com/,,Early Stage Venture,,"573,897"
2017-08-01,"Silver Box System provides a restaurant cash register system, catering cash register software, and smart POS services.",Silver Box System,https://www.crunchbase.com/organization/silver-box-system,"Catering, Point of Sale, Software","Hangzhou, Zhejiang, China, Asia",Series C - Silver Box System,https://www.crunchbase.com/funding_round/silver-box-system-series-c--dc134e86,2,"Huadian Fund, Yinjiang Investment",Late Stage Venture,,Series C,5,30000000,CNY,4467502,,,,110000000,CNY,17009239,Yes,,http://www.possaas.com/,,Late Stage Venture,,"575,987"
2017-08-01,Zhiyin is an e-learning and content sharing platform.,Zhiyin,https://www.crunchbase.com/organization/zhiyin,"E-Learning, Information Technology, Media and Entertainment","Hangzhou, Zhejiang, China, Asia",Angel Round - Zhiyin,https://www.crunchbase.com/funding_round/zhiyin-angel--976a1a17,2,"Daocin Capital, Duoniu Capital",Seed,,Angel,2,5000000,CNY,744584,,,,15000000,CNY,2323739,Yes,,http://www.91zhiyin.com/,,Early Stage Venture,,"576,449"
2017-08-01,Loopring is an open protocol for building decentralized exchanges.,Loopring,https://www.crunchbase.com/organization/loopring,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Ethereum","Shanghai, Shanghai, China, Asia",Initial Coin Offering - Loopring,https://www.crunchbase.com/funding_round/loopring-initial-coin-offering--23a700a5,2,"Fundamental Labs, NEO",,,Initial Coin Offering,3,45000000,USD,45000000,,,,87000000,USD,87000000,Yes,,https://loopring.org/,Less than $1M,M&A,,"566,345"
2017-08-03,"Rujia Wangluo develops application software for digital tv DVB networks, telecommunication networks, and mobile internet networks.",Rujia Wangluo,https://www.crunchbase.com/organization/rujia-wangluo,"Apps, Software, Telecommunications, TV","Guangzhou, Guangdong, China, Asia",Series B - Rujia Wangluo,https://www.crunchbase.com/funding_round/rujia-wangluo-series-b--88b62a0e,1,Shibo Fusion Technology,Early Stage Venture,,Series B,3,20000000,CNY,2977320,,,,33000000,CNY,4995475,Yes,,https://www.rojao.cn/,,Early Stage Venture,,"566,416"
2017-07-01,Xiongmao Kuaishou provides logistics and supply chain management services.,Xiongmao Kuaishou,https://www.crunchbase.com/organization/xiongmao-kuaishou,"Delivery, Logistics, Supply Chain Management","Jiangning, Jiangsu, China, Asia",Seed Round - Xiongmao Kuaishou,https://www.crunchbase.com/funding_round/xiongmao-kuaishou-seed--9fe2b7d0,2,"Jinbo Yao, Li Rubin",Seed,,Seed,3,3000000,CNY,442638,,,,16000000,CNY,2380818,Yes,,https://www.84185858.com/,,Early Stage Venture,,"566,745"
2017-09-14,mAlliance is a supplier of payment-based online medical and healthcare services.,mAlliance,https://www.crunchbase.com/organization/malliance,"Health Care, Internet, Medical","Wuhan, Hubei, China, Asia",Post-IPO Equity - mAlliance,https://www.crunchbase.com/funding_round/malliance-post-ipo-equity--3e11aef4,1,Hubei Jiaotou Ziben,,,Post-IPO Equity,2,52500000,CNY,8010727,,,,72500000,CNY,11236662,Yes,,http://www.medicalunion.com.cn/,$1M to $10M,IPO,,"570,821"
